User full name,Event context,Component,Event name,Description,Origin,IP address,loop time,date
s3,Quiz: CA4024 Sample Continuous Assessment Quiz,Quiz,Quiz attempt started,The user with id 's3' has started the attempt with id '1240626' for the quiz with course module id '1531734'.,web,172.17.42.119,17:49,25/02/2021
s3,Quiz: CA4024 Sample Continuous Assessment Quiz,Quiz,Course module viewed,The user with id 's3' viewed the 'quiz' activity with course module id '1531734'.,web,172.17.42.119,17:49,25/02/2021
s3,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's3' viewed the course with id '48726'.,web,172.17.42.175,17:49,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Course module viewed,The user with id 's3' viewed the 'quiz' activity with course module id '1494821'.,web,172.17.42.195,17:49,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt submitted,The user with id 's3' has submitted the attempt with id '1240623' for the quiz with course module id '1494821'.,web,172.17.42.36,17:49,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt summary viewed,The user with id 's3' has viewed the summary for the attempt with id '1240623' belonging to the user with id 's3' for the quiz with course module id '1494821'.,web,172.17.42.36,17:49,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1240623' belonging to the user with id 's3' for the quiz with course module id '1494821'.,web,172.17.42.74,17:48,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1240623' belonging to the user with id 's3' for the quiz with course module id '1494821'.,web,172.17.42.175,17:48,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1240623' belonging to the user with id 's3' for the quiz with course module id '1494821'.,web,172.17.42.119,17:48,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1240623' belonging to the user with id 's3' for the quiz with course module id '1494821'.,web,172.17.42.252,17:48,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1240623' belonging to the user with id 's3' for the quiz with course module id '1494821'.,web,172.17.42.36,17:48,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1240623' belonging to the user with id 's3' for the quiz with course module id '1494821'.,web,172.17.42.119,17:48,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt started,The user with id 's3' has started the attempt with id '1240623' for the quiz with course module id '1494821'.,web,172.17.42.36,17:48,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Course module viewed,The user with id 's3' viewed the 'quiz' activity with course module id '1494821'.,web,172.17.42.252,17:48,25/02/2021
